given_date,given_rank,track_id,spotify_artist,given_artist,spotify_title,given_title,given_last_week,given_peak_rank,given_weeks_on_board
2016-11-26,86,0iA1unTbTbDOWUSlbwJ1pS,Usher,Billy Currington,No Limit (feat. Young Thug),It Don't Hurt Like It Used To,81,44,16
2016-11-26,87,2xbI8Vmyv3TkpTdywpPyNw,Usher,PnB Rock,No Limit (feat. Young Thug),Selfish,,87,1
2016-11-26,88,2ZekuYUoEIBrUwHOY0gcgB,Usher,Tim McGraw,No Limit (feat. Young Thug),How I'll Always Be,89,88,4
2016-11-26,89,1nIyZKYmUsbEowiizbyr2Q,Usher,Thomas Rhett,No Limit (feat. Young Thug),Star Of The Show,88,88,2
2016-11-26,90,5nxhDtvCLbu7ulmDpJDj3h,Usher,A Boogie Wit da Hoodie,No Limit (feat. Young Thug),My Sh*t,94,90,4
2016-11-26,91,58spuRyMUsjKHQHEGwLC99,Usher,Maren Morris,No Limit (feat. Young Thug),80s Mercedes,92,91,4
2016-11-26,92,6pyshZbArprWRBXLbYVPO9,LOCASH,LOCASH,I Know Somebody,I Know Somebody,82,52,11
2016-11-26,93,4VQNCzfZ3MdHEwwErNXpBo,2Pac,The Game Featuring Jeremih,All Eyez On Me (ft. Big Syke),All Eyez,87,79,5
2016-11-26,94,0MkruAJ99HAHNc36HKkcAK,2Pac,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",All Eyez On Me (ft. Big Syke),Wishing,91,77,13
2016-11-26,95,46IdjlVO3EmaMqooXZ1Hcu,Dae Dae,Dae Dae,"Wat U Mean (Aye, Aye, Aye)","Wat U Mean (Aye, Aye, Aye)",99,66,17
2016-11-26,96,7dZ1Odmx9jWIweQSatnRqo,Dae Dae,Lady Gaga,"Wat U Mean (Aye, Aye, Aye)",Million Reasons,57,57,4
2016-11-26,97,4n7c4QoSavoKz7qLitbQbD,Dae Dae,Pitbull Featuring Flo Rida & LunchMoney Lewis,"Wat U Mean (Aye, Aye, Aye)",Greenlight,,95,2
2016-11-26,98,0ipcmHor30Y8p6hCd8QUVq,Dae Dae,Eric Church Featuring Rhiannon Giddens,"Wat U Mean (Aye, Aye, Aye)",Kill A Word,,98,1
2016-11-26,99,0rzNMzZsubFcXSEh7dnem7,Beyoncé,Beyonce,Hold Up,Hold Up,,13,14
2016-11-26,100,1W7zkKgRv9mrLbfdQ8XyH3,Kehlani,Kehlani,Gangsta,Gangsta,,41,12
2016-11-19,1,7BKLCZ1jbUBVqRi2FVlTVw,Kehlani,The Chainsmokers Featuring Halsey,Gangsta,Closer,1,1,14
2016-11-19,2,7MXVkk9YMctZqd1Srtv4MB,Kehlani,The Weeknd Featuring Daft Punk,Gangsta,Starboy,2,2,7
2016-11-19,3,6i0V12jOa3mr6uu4WYhUBr,Kehlani,twenty one pilots,Gangsta,Heathens,3,2,20
2016-11-19,4,0lYBSQXN6rCTvUZvg9S0lU,Kehlani,DJ Snake Featuring Justin Bieber,Gangsta,Let Me Love You,4,4,13
2016-11-19,5,0qy5D3OJre7SPJNMOL9I71,Kehlani,D.R.A.M. Featuring Lil Yachty,Gangsta,Broccoli,5,5,21
2016-11-19,6,2bzY0Pp9o8CxnZcFt9xpPk,Kehlani,Ariana Grande Featuring Nicki Minaj,Gangsta,Side To Side,7,6,10
2016-11-19,7,6b8Be6ljOzmkOmFslEb23P,Kehlani,Bruno Mars,Gangsta,24K Magic,6,5,4
2016-11-19,8,1lItf5ZXJc1by9SbPeljFd,Kehlani,Zay Hilfigerrr & Zayion McCall,Gangsta,Juju On That Beat (TZ Anthem),9,8,6
2016-11-19,9,6fujklziTHa8uoM5OQSfIo,Kehlani,Rae Sremmurd Featuring Gucci Mane,Gangsta,Black Beatles,16,9,8
2016-11-19,10,343YBumqHu19cGoGARUTsd,Kehlani,Drake,Gangsta,Fake Love,24,10,2
2016-11-19,11,1nueTG77MzNkJTKQ0ZdGzT,Kehlani,Maroon 5 Featuring Kendrick Lamar,Gangsta,Don't Wanna Know,13,9,4
2016-11-19,12,2NF1uA6J6jiaCm8WIERTLp,Kehlani,Major Lazer Featuring Justin Bieber & MO,Gangsta,Cold Water,8,2,15
2016-11-19,13,1ZQ12yD09MQ4UoJZBnvHKS,Kehlani,gnash Featuring Olivia O'Brien,Gangsta,I Hate U I Love U,10,10,29
2016-11-19,14,3QGsuHI8jO1Rx4JWLUh9jd,Kehlani,Shawn Mendes,Gangsta,Treat You Better,11,6,22
2016-11-19,15,3jJ87Vmc2crgFweesjENrq,Kehlani,Sia Featuring Sean Paul,Gangsta,Cheap Thrills,12,1,38
2016-11-19,16,6ZSO7kPn8IMJFymyticbJO,Kehlani,Kiiara,Gangsta,Gold,15,13,24
2016-11-19,17,3lnJwpPHQbtoWGzqRWzmzJ,Kehlani,The Chainsmokers Featuring Daya,Gangsta,Don't Let Me Down,17,3,38
2016-11-19,18,4Ce37cRWvM1vIGGynKcs22,Kehlani,Hailee Steinfeld & Grey Featuring Zedd,Gangsta,Starving,14,14,14
2016-11-19,19,7JYsArznYOjX2jsrT3UEnL,Kehlani,Young M.A,Gangsta,OOOUUU,22,19,10
2016-11-19,20,7xHWNBFm6ObGEQPaUxHuKO,Kehlani,Sia Featuring Kendrick Lamar,Gangsta,The Greatest,19,19,9
2016-11-19,21,5hTpBe8h35rJ67eAWHQsJx,Kehlani,Amine,Gangsta,Caroline,25,21,9
2016-11-19,22,1WkMMavIMc4JZ8cfMmxHkI,Kehlani,Justin Timberlake,Gangsta,Can't Stop The Feeling!,21,1,26
2016-11-19,23,31XvIIkAoO5PDongqRuyWX,Kehlani,Calvin Harris Featuring Rihanna,Gangsta,This Is What You Came For,18,3,27
2016-11-19,24,0wI7QkCcs8FUQE1OkXUIqd,Kehlani,Alessia Cara,Gangsta,Scars To Your Beautiful,30,24,10
2016-11-19,25,6wycnu8FWXsj68ig7BEot9,Kehlani,Keith Urban,Gangsta,Blue Ain't Your Color,42,25,8
2016-11-19,26,2Z8WuEywRWYTKe1NybPQEW,Kehlani,twenty one pilots,Gangsta,Ride,20,5,34
2016-11-19,27,7lGKEWMXVWWTt3X71Bv44I,Kehlani,X Ambassadors,Gangsta,Unsteady,27,26,25
2016-11-19,28,1uULQtJ8rbsX5TwjPpPc9Q,Kehlani,Drake Featuring 21 Savage,Gangsta,Sneakin',38,28,2
2016-11-19,29,7AclP0W2jy6yrbvBiC4prQ,Kehlani,Kenny Chesney Featuring P!nk,Gangsta,Setting The World On Fire,39,29,14
2016-11-19,30,3oMiOuEGrVGjkQ3JDjcUFI,Kehlani,Drake Featuring WizKid & Kyla,Gangsta,One Dance,23,1,31
2016-11-19,31,0t7fVeEJxO2Xi4H2K5Svc9,Kehlani,Adele,Gangsta,Send My Love (To Your New Lover),26,8,25
2016-11-19,32,4pAl7FkDMNBsjykPXo91B3,Kehlani,Rihanna,Gangsta,Needed Me,28,7,40
2016-11-19,33,4dASQiO1Eoo3RJvt74FtXB,Kehlani,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Gangsta,Sucker For Pain,31,15,19
2016-11-19,34,16Ah4QqH4mgYVXqfC4mdSd,Kehlani,Tory Lanez,Gangsta,Luv,29,19,19
2016-11-19,35,5uDASfU19gDxSjW8cnCaBp,Kehlani,Rob $tone Featuring J. Davi$ & Spooks,Gangsta,Chill Bill,40,35,14
2016-11-19,36,6ZtiywT2Qm50a1uR0jlY35,Kehlani,Daya,Gangsta,"Sit Still, Look Pretty",34,28,23
2016-11-19,37,3BtuIIrQlkujKPuWF2B85z,Kehlani,Drake Featuring Rihanna,Gangsta,Too Good,33,14,27
2016-11-19,38,3NJG6vMH1ZsectZkocMEm0,Kehlani,Desiigner,Gangsta,Tiimmy Turner,37,34,15
2016-11-19,39,23L5CiUhw2jV1OIMwthR3S,Kehlani,Martin Garrix & Bebe Rexha,Gangsta,In The Name Of Love,44,39,12
2016-11-19,40,498ZVInMGDkmmNVpSWqHiZ,Kehlani,Florida Georgia Line Featuring Tim McGraw,Gangsta,May We All,47,40,10
2016-11-19,41,3RiPr603aXAoi4GHyXx0uy,Coldplay,Coldplay,Hymn for the Weekend,Hymn For The Weekend,36,25,23
2016-11-19,42,1vvNmPOiUuyCbgWmtc6yfm,Coldplay,Calvin Harris,Hymn for the Weekend,My Way,41,24,7
2016-11-19,43,275a9yzwGB6ncAW4SxY7q3,Coldplay,Desiigner,Hymn for the Weekend,Panda,43,1,37
2016-11-19,44,37FXw5QGFN7uwwsLy8uAc0,Coldplay,Charlie Puth Featuring Selena Gomez,Hymn for the Weekend,We Don't Talk Anymore,35,9,22
2016-11-19,45,4VJ7mnW4wjjIgPBM6KWvPu,Coldplay,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Hymn for the Weekend,Do You Mind,52,45,13
2016-11-19,46,0v9Wz8o0BT8DU38R4ddjeH,Coldplay,Chance The Rapper Featuring Lil Wayne & 2 Chainz,Hymn for the Weekend,No Problem,46,43,24
2016-11-19,47,6fwdbPMwP1zVStm8FybmkO,Coldplay,21 Savage & Metro Boomin Featuring Future,Hymn for the Weekend,X,50,47,8
2016-11-19,48,38gZVjeaeR3gcnCzziAxBm,Coldplay,Cole Swindell,Hymn for the Weekend,Middle Of A Memory,48,46,15
2016-11-19,49,5J5PXmMdQ2nh1lZOal8KmK,Coldplay,Meek Mill Featuring Tory Lanez,Hymn for the Weekend,Litty,,49,1
2016-11-19,50,6qoH2pKeEibNUG1pnJIjmZ,Coldplay,Luke Bryan,Hymn for the Weekend,Move,51,50,11
2016-11-19,51,40yJGQyEaBbIkXpwMFkXip,Coldplay,Lil Yachty,Hymn for the Weekend,1 Night,53,51,13
2016-11-19,52,4GXl8l1MfZPf2GvpyRPJBf,Coldplay,Young Thug And Travis Scott Featuring Quavo,Hymn for the Weekend,Pick Up The Phone,54,43,12
2016-11-19,53,0SuLAslEMFZAXf0SwY7syi,Coldplay,Jon Bellion,Hymn for the Weekend,All Time Low,58,53,4
2016-11-19,54,23TxRN09aR1RB0G0tFoT0b,Coldplay,Little Big Town,Hymn for the Weekend,Better Man,,54,1
2016-11-19,55,3esPcn43N0CytAtcY9V30C,Coldplay,Jason Aldean,Hymn for the Weekend,A Little More Summertime,60,55,9
2016-11-19,56,6zkHymyoD3tIqV7RwCAYUw,Coldplay,Brett Young,Hymn for the Weekend,Sleep Without You,62,56,8
2016-11-19,57,7dZ1Odmx9jWIweQSatnRqo,Coldplay,Lady Gaga,Hymn for the Weekend,Million Reasons,57,57,3
2016-11-19,58,4Qtw0HNKSbIRT5sWUnbRXc,Coldplay,Miranda Lambert,Hymn for the Weekend,Vice,67,47,16
2016-11-19,59,65Qe0x9oCbs9pNJc6QBFx7,Coldplay,The Chainsmokers Featuring Phoebe Ryan,Hymn for the Weekend,All We Know,55,18,5
2016-11-19,60,0B8QzDH7YWih85V5SEMnyJ,Coldplay,Lil Uzi Vert,Hymn for the Weekend,Money Longer,63,54,21
2016-11-19,61,5oyUurs28XRagLa8lgm6V3,Coldplay,DJ ESCO Featuring Future & Lil Uzi Vert,Hymn for the Weekend,Too Much Sauce,64,61,11
2016-11-19,62,1CDBn2Lm7E63XKQDsdCq6O,Coldplay,Usher Featuring Young Thug,Hymn for the Weekend,No Limit,56,32,19
2016-11-19,63,6cEguiQecbXrFlsnMi2ysr,Coldplay,PARTYNEXTDOOR Featuring Drake,Hymn for the Weekend,Come And See Me,61,60,18
2016-11-19,64,3cCxoOgfi6hgt8MNteuiiD,Coldplay,Kanye West,Hymn for the Weekend,Fade,65,47,9
2016-11-19,65,0qvzXomUDJVaUboy2wMfiS,Coldplay,Niall Horan,Hymn for the Weekend,This Town,68,25,6
2016-11-19,66,7px4t7HGiuMUvFkEOpZEwp,Coldplay,Old Dominion,Hymn for the Weekend,Song For Another Time,72,66,6
2016-11-19,67,2ANLarE8yHVsLWW21nj79M,Coldplay,Lil Uzi Vert,Hymn for the Weekend,You Was Right,70,67,17
2016-11-19,68,3klzr0269NpGoBpe9BUNXN,Meek Mill,Meek Mill Featuring Lil Uzi Vert & Nicki Minaj,Froze (feat. Lil Uzi Vert & Nicki Minaj),Froze,,68,1
2016-11-19,69,5qRRiqndqXaq2QBudIrkYU,Meek Mill,Carrie Underwood,Froze (feat. Lil Uzi Vert & Nicki Minaj),Dirty Laundry,77,69,3
2016-11-19,70,40WxFAbt8UEK7jKLmIxRNY,Meek Mill,Meek Mill Featuring Young Thug & 21 Savage,Offended (feat. Young Thug & 21 Savage),Offended,,70,1
2016-11-19,71,4gmmRb6bZJffOOiww1JGTO,Meek Mill,21 Savage & Metro Boomin,Offended (feat. Young Thug & 21 Savage),No Heart,85,71,2
2016-11-19,72,1XazlqB4YAtvouCmJPWXlM,Meek Mill,Brett Eldredge,Offended (feat. Young Thug & 21 Savage),Wanna Be That Song,76,72,5
2016-11-19,73,3m62bJJXGyQKdR9XyRocnl,Drake,Drake,"Two Birds, One Stone","Two Birds, One Stone",,73,1
2016-11-19,74,5oO3drDxtziYU2H1X23ZIp,Drake,Rihanna,"Two Birds, One Stone",Love On The Brain,80,74,3
2016-11-19,75,0bLwBXrMd3z96utPHeuQDK,Meek Mill,Meek Mill,On the Regular,On The Regular,,75,1
2016-11-19,76,0bHDsbWkPSJ01adXfObBzJ,Meek Mill,YFN Lucci Featuring Migos & Trouble,On the Regular,Key To The Streets,73,70,7
2016-11-19,77,0HZk0QsXPhMNAWNDR3rYE8,Meek Mill,Pentatonix,On the Regular,Hallelujah,32,32,2
2016-11-19,78,4qRaZYiaOsSvWC7VgcxrI0,Meek Mill,Fitz And The Tantrums,On the Regular,HandClap,75,67,6
2016-11-19,79,5NDUXbMwcnTQp66tI2zcdR,Meek Mill,Andy Grammer,On the Regular,Fresh Eyes,74,74,5
2016-11-19,80,0AS63m1wHv9n4VVRizK6Hc,Meek Mill,Shawn Mendes,On the Regular,Mercy,83,68,7
2016-11-19,81,0iA1unTbTbDOWUSlbwJ1pS,Meek Mill,Billy Currington,On the Regular,It Don't Hurt Like It Used To,71,44,15
2016-11-19,82,6pyshZbArprWRBXLbYVPO9,Meek Mill,LOCASH,On the Regular,I Know Somebody,59,52,10
2016-11-19,83,2XMTqoHHSH0lvuXrvIEdco,Meek Mill,Frenship & Emily Warren,On the Regular,Capsize,81,78,6
2016-11-19,84,1gta5fLTR1VhUMwwGxP6vA,Meek Mill,Meek Mill Featuring Quavo,The Difference (feat. Quavo),The Difference,,84,1
2016-11-19,85,5uCax9HTNlzGybIStD3vDh,Meek Mill,James Arthur,The Difference (feat. Quavo),Say You Won't Let Go,100,85,2
2016-11-19,86,0ErK6K0kYr0Ow2RkPMhmMs,Meek Mill,Little Mix,The Difference (feat. Quavo),Shout Out To My Ex,69,69,2
2016-11-19,87,4VQNCzfZ3MdHEwwErNXpBo,Meek Mill,The Game Featuring Jeremih,The Difference (feat. Quavo),All Eyez,84,79,4
2016-11-19,88,1nIyZKYmUsbEowiizbyr2Q,Meek Mill,Thomas Rhett,The Difference (feat. Quavo),Star Of The Show,,88,1
2016-11-19,89,2ZekuYUoEIBrUwHOY0gcgB,Meek Mill,Tim McGraw,The Difference (feat. Quavo),How I'll Always Be,89,89,3
2016-11-19,90,0ADG9OgdVTL7fgREP75BrZ,Meek Mill,Zara Larsson,The Difference (feat. Quavo),Ain't My Fault,86,85,4
2016-11-19,91,0MkruAJ99HAHNc36HKkcAK,Meek Mill,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",The Difference (feat. Quavo),Wishing,82,77,12
2016-11-19,92,58spuRyMUsjKHQHEGwLC99,Meek Mill,Maren Morris,The Difference (feat. Quavo),80s Mercedes,93,92,3
2016-11-19,93,7Gs3otHnZDq514kFHf0nx7,Meek Mill,Meek Mill,Blue Notes,Blue Notes,,93,1
2016-11-19,94,5nxhDtvCLbu7ulmDpJDj3h,Meek Mill,A Boogie Wit da Hoodie,Blue Notes,My Sh*t,92,92,3
2016-11-19,95,3pndPhlQWjuSoXhcIIdBjv,Meek Mill,Russ,Blue Notes,What They Want,99,95,2
2016-11-19,96,6mICuAdrwEjh6Y6lroV2Kg,Meek Mill,Shakira Featuring Maluma,Blue Notes,Chantaje,,96,1
2016-11-19,97,7lidCG4c4lX6hIRXt0MKVA,Meek Mill,Meek Mill,Blessed Up,Blessed Up,,97,1
2016-11-19,98,6nxQdXa1uAL0rY72wPZu89,Meek Mill,John Legend,Blessed Up,Love Me Now,,55,2
2016-11-19,99,46IdjlVO3EmaMqooXZ1Hcu,Meek Mill,Dae Dae,Blessed Up,"Wat U Mean (Aye, Aye, Aye)",87,66,16
2016-11-19,100,3tJ4y2Zqx6gM9xOAuFfsSF,Tove Lo,Tove Lo,Cool Girl,Cool Girl,,84,5
2016-11-12,1,7BKLCZ1jbUBVqRi2FVlTVw,Tove Lo,The Chainsmokers Featuring Halsey,Cool Girl,Closer,1,1,13
2016-11-12,2,7MXVkk9YMctZqd1Srtv4MB,Tove Lo,The Weeknd Featuring Daft Punk,Cool Girl,Starboy,2,2,6
2016-11-12,3,6i0V12jOa3mr6uu4WYhUBr,Tove Lo,twenty one pilots,Cool Girl,Heathens,3,2,19
2016-11-12,4,0lYBSQXN6rCTvUZvg9S0lU,Tove Lo,DJ Snake Featuring Justin Bieber,Cool Girl,Let Me Love You,4,4,12
2016-11-12,5,0qy5D3OJre7SPJNMOL9I71,Tove Lo,D.R.A.M. Featuring Lil Yachty,Cool Girl,Broccoli,5,5,20
2016-11-12,6,6b8Be6ljOzmkOmFslEb23P,Tove Lo,Bruno Mars,Cool Girl,24K Magic,6,5,3
2016-11-12,7,2bzY0Pp9o8CxnZcFt9xpPk,Tove Lo,Ariana Grande Featuring Nicki Minaj,Cool Girl,Side To Side,8,7,9
2016-11-12,8,2NF1uA6J6jiaCm8WIERTLp,Tove Lo,Major Lazer Featuring Justin Bieber & MO,Cool Girl,Cold Water,7,2,14
2016-11-12,9,1lItf5ZXJc1by9SbPeljFd,Tove Lo,Zay Hilfigerrr & Zayion McCall,Cool Girl,Juju On That Beat (TZ Anthem),13,9,5
2016-11-12,10,1ZQ12yD09MQ4UoJZBnvHKS,Tove Lo,gnash Featuring Olivia O'Brien,Cool Girl,I Hate U I Love U,11,10,28
2016-11-12,11,3QGsuHI8jO1Rx4JWLUh9jd,Tove Lo,Shawn Mendes,Cool Girl,Treat You Better,10,6,21
2016-11-12,12,3jJ87Vmc2crgFweesjENrq,Tove Lo,Sia Featuring Sean Paul,Cool Girl,Cheap Thrills,12,1,37
2016-11-12,13,1nueTG77MzNkJTKQ0ZdGzT,Tove Lo,Maroon 5 Featuring Kendrick Lamar,Cool Girl,Don't Wanna Know,9,9,3
2016-11-12,14,4Ce37cRWvM1vIGGynKcs22,Tove Lo,Hailee Steinfeld & Grey Featuring Zedd,Cool Girl,Starving,18,14,13
2016-11-12,15,6ZSO7kPn8IMJFymyticbJO,Tove Lo,Kiiara,Cool Girl,Gold,14,13,23
2016-11-12,16,6fujklziTHa8uoM5OQSfIo,Tove Lo,Rae Sremmurd Featuring Gucci Mane,Cool Girl,Black Beatles,22,16,7
2016-11-12,17,3lnJwpPHQbtoWGzqRWzmzJ,Tove Lo,The Chainsmokers Featuring Daya,Cool Girl,Don't Let Me Down,15,3,37
2016-11-12,18,31XvIIkAoO5PDongqRuyWX,Tove Lo,Calvin Harris Featuring Rihanna,Cool Girl,This Is What You Came For,17,3,26
2016-11-12,19,7xHWNBFm6ObGEQPaUxHuKO,Tove Lo,Sia Featuring Kendrick Lamar,Cool Girl,The Greatest,25,19,8
2016-11-12,20,2Z8WuEywRWYTKe1NybPQEW,Tove Lo,twenty one pilots,Cool Girl,Ride,16,5,33
2016-11-12,21,1WkMMavIMc4JZ8cfMmxHkI,Tove Lo,Justin Timberlake,Cool Girl,Can't Stop The Feeling!,19,1,25
2016-11-12,22,7JYsArznYOjX2jsrT3UEnL,Tove Lo,Young M.A,Cool Girl,OOOUUU,21,21,9
2016-11-12,23,3oMiOuEGrVGjkQ3JDjcUFI,Tove Lo,Drake Featuring WizKid & Kyla,Cool Girl,One Dance,23,1,30
2016-11-12,24,343YBumqHu19cGoGARUTsd,Tove Lo,Drake,Cool Girl,Fake Love,,24,1
2016-11-12,25,5hTpBe8h35rJ67eAWHQsJx,Tove Lo,Amine,Cool Girl,Caroline,32,25,8
2016-11-12,26,0t7fVeEJxO2Xi4H2K5Svc9,Tove Lo,Adele,Cool Girl,Send My Love (To Your New Lover),24,8,24
2016-11-12,27,7lGKEWMXVWWTt3X71Bv44I,Tove Lo,X Ambassadors,Cool Girl,Unsteady,30,26,24
2016-11-12,28,4pAl7FkDMNBsjykPXo91B3,Tove Lo,Rihanna,Cool Girl,Needed Me,26,7,39
2016-11-12,29,16Ah4QqH4mgYVXqfC4mdSd,Tove Lo,Tory Lanez,Cool Girl,Luv,20,19,18
2016-11-12,30,0wI7QkCcs8FUQE1OkXUIqd,Tove Lo,Alessia Cara,Cool Girl,Scars To Your Beautiful,36,30,9
2016-11-12,31,4dASQiO1Eoo3RJvt74FtXB,Tove Lo,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Cool Girl,Sucker For Pain,27,15,18
2016-11-12,32,0HZk0QsXPhMNAWNDR3rYE8,Tove Lo,Pentatonix,Cool Girl,Hallelujah,,32,1
2016-11-12,33,3BtuIIrQlkujKPuWF2B85z,Tove Lo,Drake Featuring Rihanna,Cool Girl,Too Good,28,14,26
2016-11-12,34,6ZtiywT2Qm50a1uR0jlY35,Tove Lo,Daya,Cool Girl,"Sit Still, Look Pretty",33,28,22
2016-11-12,35,37FXw5QGFN7uwwsLy8uAc0,Tove Lo,Charlie Puth Featuring Selena Gomez,Cool Girl,We Don't Talk Anymore,29,9,21
2016-11-12,36,3RiPr603aXAoi4GHyXx0uy,Tove Lo,Coldplay,Cool Girl,Hymn For The Weekend,31,25,22
2016-11-12,37,3NJG6vMH1ZsectZkocMEm0,Tove Lo,Desiigner,Cool Girl,Tiimmy Turner,34,34,14
2016-11-12,38,1uULQtJ8rbsX5TwjPpPc9Q,Tove Lo,Drake Featuring 21 Savage,Cool Girl,Sneakin',,38,1
2016-11-12,39,7AclP0W2jy6yrbvBiC4prQ,Tove Lo,Kenny Chesney Featuring P!nk,Cool Girl,Setting The World On Fire,37,29,13
2016-11-12,40,5uDASfU19gDxSjW8cnCaBp,Tove Lo,Rob $tone Featuring J. Davi$ & Spooks,Cool Girl,Chill Bill,39,39,13
2016-11-12,41,1vvNmPOiUuyCbgWmtc6yfm,Tove Lo,Calvin Harris,Cool Girl,My Way,35,24,6
2016-11-12,42,6wycnu8FWXsj68ig7BEot9,Tove Lo,Keith Urban,Cool Girl,Blue Ain't Your Color,40,40,7
2016-11-12,43,275a9yzwGB6ncAW4SxY7q3,Tove Lo,Desiigner,Cool Girl,Panda,38,1,36
2016-11-12,44,23L5CiUhw2jV1OIMwthR3S,Tove Lo,Martin Garrix & Bebe Rexha,Cool Girl,In The Name Of Love,42,39,11
2016-11-12,45,63y6xWR4gXz7bnUGOk8iI6,Ariana Grande,Ariana Grande,Into You,Into You,41,13,24
2016-11-12,46,0v9Wz8o0BT8DU38R4ddjeH,Ariana Grande,Chance The Rapper Featuring Lil Wayne & 2 Chainz,Into You,No Problem,43,43,23
2016-11-12,47,498ZVInMGDkmmNVpSWqHiZ,Ariana Grande,Florida Georgia Line Featuring Tim McGraw,Into You,May We All,50,47,9
2016-11-12,48,38gZVjeaeR3gcnCzziAxBm,Ariana Grande,Cole Swindell,Into You,Middle Of A Memory,46,46,14
2016-11-12,49,3O8NlPh2LByMU9lSRSHedm,Drake,Drake,Controlla,Controlla,45,16,26
2016-11-12,50,6fwdbPMwP1zVStm8FybmkO,Drake,21 Savage & Metro Boomin Featuring Future,Controlla,X,54,50,7
2016-11-12,51,6qoH2pKeEibNUG1pnJIjmZ,Drake,Luke Bryan,Controlla,Move,53,51,10
2016-11-12,52,4VJ7mnW4wjjIgPBM6KWvPu,Drake,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Controlla,Do You Mind,55,48,12
2016-11-12,53,40yJGQyEaBbIkXpwMFkXip,Drake,Lil Yachty,Controlla,1 Night,52,52,12
2016-11-12,54,4GXl8l1MfZPf2GvpyRPJBf,Drake,Young Thug And Travis Scott Featuring Quavo,Controlla,Pick Up The Phone,51,43,11
2016-11-12,55,65Qe0x9oCbs9pNJc6QBFx7,Drake,The Chainsmokers Featuring Phoebe Ryan,Controlla,All We Know,44,18,4
2016-11-12,56,1CDBn2Lm7E63XKQDsdCq6O,Drake,Usher Featuring Young Thug,Controlla,No Limit,48,32,18
2016-11-12,57,7dZ1Odmx9jWIweQSatnRqo,Drake,Lady Gaga,Controlla,Million Reasons,,57,2
2016-11-12,58,0SuLAslEMFZAXf0SwY7syi,Drake,Jon Bellion,Controlla,All Time Low,59,58,3
2016-11-12,59,6pyshZbArprWRBXLbYVPO9,Drake,LOCASH,Controlla,I Know Somebody,56,52,9
2016-11-12,60,3esPcn43N0CytAtcY9V30C,Drake,Jason Aldean,Controlla,A Little More Summertime,57,57,8
2016-11-12,61,6cEguiQecbXrFlsnMi2ysr,Drake,PARTYNEXTDOOR Featuring Drake,Controlla,Come And See Me,60,60,17
2016-11-12,62,6zkHymyoD3tIqV7RwCAYUw,Drake,Brett Young,Controlla,Sleep Without You,61,61,7
2016-11-12,63,0B8QzDH7YWih85V5SEMnyJ,Drake,Lil Uzi Vert,Controlla,Money Longer,58,54,20
2016-11-12,64,5oyUurs28XRagLa8lgm6V3,Drake,DJ ESCO Featuring Future & Lil Uzi Vert,Controlla,Too Much Sauce,63,63,10
2016-11-12,65,3cCxoOgfi6hgt8MNteuiiD,Drake,Kanye West,Controlla,Fade,64,47,8
2016-11-12,66,6Az2Ll2CPnWYQ2BgiHf4Di,Lady Gaga,Lady Gaga,A-YO,A-YO,,66,1
2016-11-12,67,4Qtw0HNKSbIRT5sWUnbRXc,Lady Gaga,Miranda Lambert,A-YO,Vice,66,47,15
2016-11-12,68,0qvzXomUDJVaUboy2wMfiS,Lady Gaga,Niall Horan,A-YO,This Town,65,25,5
2016-11-12,69,0ErK6K0kYr0Ow2RkPMhmMs,Lady Gaga,Little Mix,A-YO,Shout Out To My Ex,,69,1
2016-11-12,70,2ANLarE8yHVsLWW21nj79M,Lady Gaga,Lil Uzi Vert,A-YO,You Was Right,71,70,16
2016-11-12,71,0iA1unTbTbDOWUSlbwJ1pS,Lady Gaga,Billy Currington,A-YO,It Don't Hurt Like It Used To,62,44,14
2016-11-12,72,7px4t7HGiuMUvFkEOpZEwp,Lady Gaga,Old Dominion,A-YO,Song For Another Time,69,69,5
2016-11-12,73,0bHDsbWkPSJ01adXfObBzJ,Lady Gaga,YFN Lucci Featuring Migos & Trouble,A-YO,Key To The Streets,70,70,6
2016-11-12,74,5NDUXbMwcnTQp66tI2zcdR,Lady Gaga,Andy Grammer,A-YO,Fresh Eyes,74,74,4
2016-11-12,75,4qRaZYiaOsSvWC7VgcxrI0,Lady Gaga,Fitz And The Tantrums,A-YO,HandClap,67,67,5
2016-11-12,76,1XazlqB4YAtvouCmJPWXlM,Lady Gaga,Brett Eldredge,A-YO,Wanna Be That Song,76,76,4
2016-11-12,77,5qRRiqndqXaq2QBudIrkYU,Lady Gaga,Carrie Underwood,A-YO,Dirty Laundry,73,73,2
2016-11-12,78,56ZrTFkANjeAMiS14njg4E,Lady Gaga,Lady Gaga,Perfect Illusion,Perfect Illusion,,15,6
2016-11-12,79,5aOpzm8W8zysk4asB9hxJw,Lady Gaga,Flume Featuring Tove Lo,Perfect Illusion,Say It,,60,2
