given_date,given_rank,track_id,spotify_artist,given_artist,spotify_title,given_title,given_last_week,given_peak_rank,given_weeks_on_board
2002-07-13,47,1f2V8U1BiWaC9aJWmpOARe,Red Hot Chili Peppers,Red Hot Chili Peppers,By the Way,By The Way,47,47,5
2002-07-13,48,4x2YdtTppdbL4kHPOjaunq,Aaliyah,Aaliyah,More Than A Woman,More Than A Woman,35,25,24
2002-07-13,49,2YWVrRgUlnOGW2MKEU4PLv,Brooks & Dunn,Brooks & Dunn,My Heart Is Lost To You,My Heart Is Lost To You,49,49,8
2002-07-13,50,4rr0gWiMrF4sOIefs3IEvZ,Elvis Presley,Elvis Presley vs JXL,A Little Less Conversation - JXL Radio Edit Remix,A Little Less Conversation,,50,1
2002-07-13,51,42T2QQv3xgBlpQxaSP7lnK,Creed,Creed,One Last Breath,One Last Breath,53,51,6
2002-07-13,52,3XrvEifl0hIzgBGUa5jBLS,Clipse,Clipse,Grindin',Grindin',59,52,8
2002-07-13,53,0JiX8NsRdCHm8GliFuf97V,The Chicks,Dixie Chicks,Long Time Gone,Long Time Gone,56,53,4
2002-07-13,54,23477wqTFa3MWFoIdze8Ze,Studio Allstars,Nelly Featuring Kelly Rowland,Dilemma - (Tribute to Nelly featuring Kelly Rowland),Dilemma,,54,1
2002-07-13,55,6EwbFB8T0uIaaRCNwAIrnS,Kellie Coffey,Kellie Coffey,When You Lie Next To Me,When You Lie Next To Me,55,55,7
2002-07-13,56,15f8Cv8RXUlOOCIf2oaceN,Shakira,Shakira,Underneath Your Clothes,Underneath Your Clothes,44,9,18
2002-07-13,57,4bnjq8zqtCnxTGxll5ezOO,Amerie,Amerie,Why Don't We Fall in Love,Why Don't We Fall In Love,52,52,6
2002-07-13,58,5QiTs0egWAq0k2O8HWKoEP,Donell Jones,Donell Jones,You Know That I Love You,You Know That I Love You,58,54,12
2002-07-13,59,2LrvK045zLQyt4s9n1QSBA,Ruff Endz,Ruff Endz,Someone To Love You,Someone To Love You,60,49,10
2002-07-13,60,0qnoS5hMZMphvKWi0D2LQh,Darryl Worley,Darryl Worley,I Miss My Friend,I Miss My Friend,63,60,5
2002-07-13,61,0WgLpgUdThEpA5L5K0SKq7,Eve,Eve Featuring Alicia Keys,Gangsta Lovin',Gangsta Lovin',,61,1
2002-07-13,62,4SnTf4ixVZCfQtxHNhky0T,Busta Rhymes,Busta Rhymes Featuring P. Diddy & Pharrell,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,Pass The Courvoisier Part II,51,11,20
2002-07-13,63,0RFgvrhkf9FiDRLA0BhzpZ,Uncle Kracker,Puddle Of Mudd,Drift Away,Drift & Die,66,63,8
2002-07-13,64,5r29mFrurlVBbqJzjr2XW6,Khia,Khia Featuring DSD,"My Neck, My Back (Lick It)","My Neck, My Back",67,64,8
2002-07-13,65,5v1bA7NmQcQHvH9IDkeeF4,Steve Azar,Steve Azar,I Don't Have To Be Me ('Til Monday) - Single Version,I Don't Have To Be Me ('til Monday),62,35,15
2002-07-13,66,3kHg8K1ilUqkSPURdqd6dL,Tim McGraw,Tim McGraw,Unbroken,Unbroken,69,66,2
2002-07-13,67,1Q9b6CeMcDuO0uq5OJCrqu,Ludacris,Ludacris Featuring Mystikal & Infamous 2.0,Move Bitch,Move B***h,70,67,6
2002-07-13,68,3RwlpiM8WPPQsNrdQsQb7Y,Andy Griggs,Andy Griggs,Tonight I Wanna Be Your Man,Tonight I Wanna Be Your Man,72,68,3
2002-07-13,69,1yTLDUvJW37nMNucGZfBoA,Paulina Rubio,Paulina Rubio,Don't Say Goodbye,Don't Say Goodbye,50,41,11
2002-07-13,70,4KqTGPPmXowMPEoShSVOta,The Goo Goo Dolls,Goo Goo Dolls,Here Is Gone,Here Is Gone,65,18,17
2002-07-13,71,6Q13UWFUuqXLXT7IUVkqM1,Avant,Avant,Makin' Good Love,Makin' Good Love,64,27,17
2002-07-13,72,6xdSzlVVKW3fQidPxBImTG,Hoobastank,Hoobastank,Running Away,Running Away,76,72,2
2002-07-13,73,26J61MmE6YCWqIyROZdEgL,Tracy Byrd,Tracy Byrd,Ten Rounds with Jose Cuervo - Recall Mix,Ten Rounds With Jose Cuervo,73,73,2
2002-07-13,74,0Q0oeUZbccTCGs0y9CTY9w,Kelly Osbourne,Kelly Osbourne,Papa Don't Preach,Papa Don't Preach,,74,1
2002-07-13,75,5EjZXJ4nVpw7uI6eso1SFS,Dave Matthews Band,Dave Matthews Band,Where Are You Going,Where Are You Going,71,71,5
2002-07-13,76,632GESqggMN84rS3sRXy0K,Wyclef Jean,Wyclef Jean Featuring Claudette Ortiz,Two Wrongs (feat. Claudette Ortiz),Two Wrongs,,76,1
2002-07-13,77,2cCWbBmadLbKvr9xddC79R,Nickelback,Nickelback,Too Bad,Too Bad,68,42,18
2002-07-13,78,74FoFQHkUuGyjbmyLJ35fz,Soluna,Soluna,For All Time,For All Time,82,78,4
2002-07-13,79,5vyVckEUyIogu3Fq7J3lBR,Joe Nichols,Joe Nichols,The Impossible,The Impossible,79,79,7
2002-07-13,80,6B38ul2FMi2Vho0siZ6DjB,Joe,Joe,What If A Woman,What If A Woman,80,63,10
2002-07-13,81,2FTZeRHQ4gRPViPMpWL9uX,Céline Dion,Celine Dion,I'm Alive,A New Day Has Come,74,22,20
2002-07-13,82,46XvcuEZFFInDilbYUNHBn,Ying Yang Twins,Ying Yang Twins,Say I Yi Yi,Say I Yi Yi,78,56,11
2002-07-13,83,2SyQLXRMwYJJLBCuaPVjrM,Kylie Minogue,Kylie Minogue,Love at First Sight,Love At First Sight,88,83,3
2002-07-13,84,28CnmZkM5CFp0ObTRQJeCw,Emerson Drive,Emerson Drive,I Should Be Sleeping,I Should Be Sleeping,75,35,18
2002-07-13,85,1LGXXULPCZchcwxy2TLlEG,Hit Tunes Karaoke,Angie Martinez Featuring Lil' Mo & Sacario,If I Could Go (Originally Performed By Angie Martinez) - Karaoke Version,If I Could Go!,85,85,4
2002-07-13,86,464HG7mt7NNKtKY0Hco8Y8,Staind,Staind,For You,For You,83,63,20
2002-07-13,87,5NHTtXGCdO7ul16xr0q93w,Korn,Korn,Here to Stay,Here To Stay,87,72,8
2002-07-13,88,00FU5uypELwgQuM9IbFC6G,Tanto Metro & Devonte,Tanto Metro & Devonte,Give It To Her,Give It To Her,89,87,16
2002-07-13,89,142z71E6iBRYh6ple2AMXi,Marc Anthony,Marc Anthony,I've Got You - New Album Version/New Radio Edit (Ric Wake Version),I've Got You,81,81,2
2002-07-13,90,5WavgurgGX48eZv1q1E3on,Sean Paul,Sean Paul,Gimme the Light,Gimme The Light,90,90,11
2002-07-13,91,0snQkGI5qnAmohLE7jTsTn,System Of A Down,System Of A Down,Toxicity,Toxicity,91,70,11
2002-07-13,92,51nRQic7PFMD4NsdRj6soX,Pilar Montenegro,Pilar Montenegro,Quítame Ese Hombre Del Corazón - Norteña Version,Quitame Ese Hombre,86,74,8
2002-07-13,93,2ZoKMVQaFYnOsKeHbzSqLy,Lil Wayne,Lil Wayne,Way Of Life,Way Of Life,96,93,2
2002-07-13,94,6pOLM6G96mIDx6ApaUaayn,Will Smith,Will Smith Featuring Tra-Knox,Black Suits Comin' (Nod Ya Head),Black Suits Comin' (Nod Ya Head),95,77,3
2002-07-13,95,4TJ56OkWrnf2fv2a6T69DL,Trick Daddy,Trick Daddy Featuring Cee-Lo & Big Boi,In da Wind,In Da Wind,,95,1
2002-07-13,96,37RC87Ce8jeeKmnpYNExhP,Nappy Roots,Nappy Roots,Awnaw - All Hooks up Version,Awnaw,92,51,19
2002-07-13,97,3tZm76otWH20xzJC7icHCk,Angie Stone,Angie Stone,Wish I Didn't Miss You,Wish I Didn't Miss You,93,79,17
2002-07-13,98,64cLBRrPxdJrbGPpTcQpNL,ProTracks (Karaoke),Naughty By Nature Featuring 3LW,Feels Good (Don't Worry Bout a Thing) - In the Style of Naughty By Nature Featuring 3lw (Karaoke Version Teaching Vocal),Feels Good (Don't Worry Bout A Thing),97,53,16
2002-07-13,99,7CpXFEjLntpr4GdOhTtFEv,Nas,Nas,"One Mic, One Gun",One Mic,98,43,13
2002-07-13,100,5nm8hcsVzkpybnK75h7FDY,Carolyn Dawn Johnson,Carolyn Dawn Johnson,I Don't Want You To Go - Country Version,I Don't Want You To Go,94,54,10
2002-07-06,1,04KTF78FFg8sOHC1BADqbY,Nelly,Nelly,Hot In Herre,Hot In Herre,1,1,10
2002-07-06,2,7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Eminem,Without Me,Without Me,2,2,9
2002-07-06,3,6zMUIb4uce1CzpbjR3vMdN,Ashanti,Ashanti,Foolish,Foolish,3,1,21
2002-07-06,4,4gdQ8QShlC3toP9Mkc8DwB,Cam’ron,Cam'Ron Featuring Juelz Santana,Oh Boy,Oh Boy,5,4,12
2002-07-06,5,3YUxPy3IOJKx5P2md4hN80,Chad Cooke Band,Chad Kroeger Featuring Josey Scott,Señorita Sky,Hero,8,5,8
2002-07-06,6,6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,Jimmy Eat World,The Middle,The Middle,6,5,17
2002-07-06,7,7x6dNrtwRBKwJtLsENBhYC,ProTracks (Karaoke),P. Diddy Featuring Usher & Loon,I Need a Girl (Part One) - In the Style of P.Diddy Featuring Usher & Loon (Karaoke Version Teaching Vocal),I Need A Girl (Part One),4,2,17
2002-07-06,8,4w1lzcaoZ1IC2K5TwjalRP,Vanessa Carlton,Vanessa Carlton,A Thousand Miles,A Thousand Miles,7,5,19
2002-07-06,9,36jSIOSE72neBbKntCthqw,Truth Hurts,Truth Hurts Featuring Rakim,Addictive,Addictive,9,9,12
2002-07-06,10,2UbFyKS0gTj9NcGLO4NpyZ,Jennifer Lopez,Jennifer Lopez Featuring Nas,I'm Gonna Be Alright - Track Masters Remix,I'm Gonna Be Alright,10,10,11
2002-07-06,11,5xEM5hIgJ1jjgcEBfpkt2F,Avril Lavigne,Avril Lavigne,Complicated,Complicated,18,11,6
2002-07-06,12,563vSy3HB5NHxel1VGQCW6,Big Tymers,Big Tymers,Still Fly,Still Fly,12,12,13
2002-07-06,13,7gnucx1zXQlcLOFS3T6LR5,The Karaoke Channel,"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",I Need a Girl (Part Two),I Need A Girl (Part Two),21,13,5
2002-07-06,14,2RLpFEf6d0708O7Bqhjyxg,Dirty Vegas,Dirty Vegas,Days Go By,Days Go By,14,14,9
2002-07-06,15,2mKouqwAIdQnMP43zxR89r,Fat Joe,Fat Joe Featuring Ashanti,What's Luv? (feat. Ja-Rule & Ashanti),What's Luv?,11,2,21
2002-07-06,16,3oXNIpoUMdk8qGkwCeXqGv,Musiq Soulchild,Musiq,Halfcrazy,halfcrazy,17,16,16
2002-07-06,17,6AfLmKXzhEZjwiVPs5jhdV,No Doubt,No Doubt,Hella Good,Hella Good,13,13,12
2002-07-06,18,0pLmfgIANOX9FB9uZDU43x,Brandy,Brandy,Full Moon,Full Moon,23,18,10
2002-07-06,19,215JYyyUnrJ98NK3KEwu6d,Sheryl Crow,Sheryl Crow,Soak Up The Sun,Soak Up The Sun,19,19,13
2002-07-06,20,6lSr3iZTC144PKhvbPFzMp,Puddle Of Mudd,Puddle Of Mudd,Blurry,Blurry,20,5,29
2002-07-06,21,0kr6d8wHDQPlzuET33NVn6,Michelle Branch,Michelle Branch,All You Wanted,All You Wanted,16,6,20
2002-07-06,22,5PCJldueshnwqQVjS16543,Usher,Usher,U Don't Have to Call,U Don't Have To Call,15,3,22
2002-07-06,23,5dpAN1mjFPL38kh9kWsCiw,Default,Default,Wasting My Time,Wasting My Time,22,13,27
2002-07-06,24,2cxbxpHrND6i4uvUGVvC9J,Mario,Mario,Just a Friend 2002 - Radio Edit,Just A Friend 2002,37,24,7
2002-07-06,25,72SpPFrMYCXLB3Fbw9tEgf,DJ Sammy,DJ Sammy & Yanou Featuring Do,Heaven,Heaven,38,25,6
2002-07-06,26,21iEEekDSvQjVARSQ4dpXY,Charli Baltimore,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",Down 4 U,Down 4 U,40,26,3
2002-07-06,27,1BfRdnfPYrni7zj4ANodBX,P!nk,P!nk,Don't Let Me Get Me - Radio Edit,Don't Let Me Get Me,24,8,18
2002-07-06,28,1F1XjwRzMh8KT2BvH6ISkG,Mary J. Blige,Mary J. Blige Featuring Ja Rule,Rainy Dayz,Rainy Dayz,25,12,15
2002-07-06,29,5QpaGzWp0hwB5faV8dkbAz,The Calling,The Calling,Wherever You Will Go,Wherever You Will Go,26,5,35
2002-07-06,30,3YxKqZFpcxBPvpUssL8FS2,George Strait,George Strait,Living And Living Well,Living And Living Well,28,27,14
2002-07-06,31,2aBEchhqPDgnvjPhCgzHSx,Tweet,Tweet,Call Me,Call Me,31,31,6
2002-07-06,32,1NQT2M4q3GTBk1ZHXaN9s4,Pickin' On Series,Brad Paisley,I'm Gonna Miss Her (Fishin' Song),I'm Gonna Miss Her (The Fishin' Song),32,32,10
2002-07-06,33,4Z69sHFf60gZbdgdd9sBBq,Ja Rule,"Ja Rule Featuring Charli ""Chuck"" Baltimore",Down A** B**ch,Down A** Chick,27,21,13
2002-07-06,34,63MKNIWCCxtqnehwFhmYqp,B2K,B2K,Gots Ta Be,Gots Ta Be,34,34,11
2002-07-06,35,4x2YdtTppdbL4kHPOjaunq,Aaliyah,Aaliyah,More Than A Woman,More Than A Woman,29,25,23
2002-07-06,36,6Vecwo7AHst9V2CE3kmwr0,John Mayer,John Mayer,No Such Thing,No Such Thing,41,36,6
2002-07-06,37,1sR3kJi14jA8Gau3a0yXAo,Kenny Chesney,Kenny Chesney,The Good Stuff,The Good Stuff,42,37,5
2002-07-06,38,0gmbgwZ8iqyMPmXefof8Yf,Nickelback,Nickelback,How You Remind Me,How You Remind Me,35,1,44
2002-07-06,39,1FV374EPG5CrjdIbIMLkcv,Alan Jackson,Alan Jackson,Drive (For Daddy Gene),Drive (For Daddy Gene),36,28,17
2002-07-06,40,60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,Linkin Park,In the End,In The End,30,2,36
2002-07-06,41,5ZKVNTG7yu7gbX4vryqS2X,N.O.R.E.,N.O.R.E.,Nothin',Nothin',44,41,7
2002-07-06,42,0M7mWKqwTIaVjYyxfZmtTa,Toby Keith,Toby Keith,"Courtesy Of The Red, White And Blue (The Angry American)","Courtesy Of The Red, White And Blue (The Angry American)",47,42,5
2002-07-06,43,5hPZdsAI8Jo0mhq5J829Tb,Lonestar,Lonestar,Not A Day Goes By,Not A Day Goes By,45,43,9
2002-07-06,44,15f8Cv8RXUlOOCIf2oaceN,Shakira,Shakira,Underneath Your Clothes,Underneath Your Clothes,39,9,17
2002-07-06,45,3bshjjlr63HkgFFxdA8mvg,Gary Allan,Gary Allan,The One,The One,48,45,8
2002-07-06,46,3R7fjB38qajI6JR69y5k4e,Craig David,Craig David,Walking Away,Walking Away,46,46,7
2002-07-06,47,1f2V8U1BiWaC9aJWmpOARe,Red Hot Chili Peppers,Red Hot Chili Peppers,By the Way,By The Way,51,47,4
2002-07-06,48,6CbcdeTQKj0qTaZTt0xkdk,Ashanti,Ashanti,Happy,Happy,78,48,6
2002-07-06,49,2YWVrRgUlnOGW2MKEU4PLv,Brooks & Dunn,Brooks & Dunn,My Heart Is Lost To You,My Heart Is Lost To You,54,49,7
2002-07-06,50,1yTLDUvJW37nMNucGZfBoA,Paulina Rubio,Paulina Rubio,Don't Say Goodbye,Don't Say Goodbye,50,41,10
2002-07-06,51,4SnTf4ixVZCfQtxHNhky0T,Busta Rhymes,Busta Rhymes Featuring P. Diddy & Pharrell,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,Pass The Courvoisier Part II,33,11,19
2002-07-06,52,4bnjq8zqtCnxTGxll5ezOO,Amerie,Amerie,Why Don't We Fall in Love,Why Don't We Fall In Love,56,52,5
2002-07-06,53,42T2QQv3xgBlpQxaSP7lnK,Creed,Creed,One Last Breath,One Last Breath,59,53,5
2002-07-06,54,3E0DKctNQx4DU9QJ3xoXdU,Ameritz Karaoke Entertainment,Jaheim Featuring Next,Anything (In the Style of Jaheim Featuring Next) [Karaoke Version],Anything,52,28,20
2002-07-06,55,6EwbFB8T0uIaaRCNwAIrnS,Kellie Coffey,Kellie Coffey,When You Lie Next To Me,When You Lie Next To Me,62,55,6
2002-07-06,56,0JiX8NsRdCHm8GliFuf97V,The Chicks,Dixie Chicks,Long Time Gone,Long Time Gone,64,56,3
2002-07-06,57,6KRi6CBUitENJB4HQbSVSD,Enrique Iglesias,Enrique Iglesias,Escape,Escape,58,12,20
2002-07-06,58,5QiTs0egWAq0k2O8HWKoEP,Donell Jones,Donell Jones,You Know That I Love You,You Know That I Love You,60,54,11
2002-07-06,59,3XrvEifl0hIzgBGUa5jBLS,Clipse,Clipse,Grindin',Grindin',65,59,7
2002-07-06,60,2LrvK045zLQyt4s9n1QSBA,Ruff Endz,Ruff Endz,Someone To Love You,Someone To Love You,49,49,9
2002-07-06,61,1BpV8IGf4XsRRJf4Xuui9q,P!nk,P!nk,Just Like a Pill,Just Like A Pill,,61,1
2002-07-06,62,5v1bA7NmQcQHvH9IDkeeF4,Steve Azar,Steve Azar,I Don't Have To Be Me ('Til Monday) - Single Version,I Don't Have To Be Me ('til Monday),55,35,14
2002-07-06,63,0qnoS5hMZMphvKWi0D2LQh,Darryl Worley,Darryl Worley,I Miss My Friend,I Miss My Friend,67,63,4
2002-07-06,64,6Q13UWFUuqXLXT7IUVkqM1,Avant,Avant,Makin' Good Love,Makin' Good Love,53,27,16
2002-07-06,65,4KqTGPPmXowMPEoShSVOta,The Goo Goo Dolls,Goo Goo Dolls,Here Is Gone,Here Is Gone,57,18,16
2002-07-06,66,0RFgvrhkf9FiDRLA0BhzpZ,Uncle Kracker,Puddle Of Mudd,Drift Away,Drift & Die,66,66,7
2002-07-06,67,5r29mFrurlVBbqJzjr2XW6,Khia,Khia Featuring DSD,"My Neck, My Back (Lick It)","My Neck, My Back",69,67,7
2002-07-06,68,2cCWbBmadLbKvr9xddC79R,Nickelback,Nickelback,Too Bad,Too Bad,63,42,17
2002-07-06,69,3kHg8K1ilUqkSPURdqd6dL,Tim McGraw,Tim McGraw,Unbroken,Unbroken,,69,1
2002-07-06,70,1Q9b6CeMcDuO0uq5OJCrqu,Ludacris,Ludacris Featuring Mystikal & Infamous 2.0,Move Bitch,Move B***h,76,70,5
2002-07-06,71,5EjZXJ4nVpw7uI6eso1SFS,Dave Matthews Band,Dave Matthews Band,Where Are You Going,Where Are You Going,73,71,4
2002-07-06,72,3RwlpiM8WPPQsNrdQsQb7Y,Andy Griggs,Andy Griggs,Tonight I Wanna Be Your Man,Tonight I Wanna Be Your Man,74,72,2
2002-07-06,73,26J61MmE6YCWqIyROZdEgL,Tracy Byrd,Tracy Byrd,Ten Rounds with Jose Cuervo - Recall Mix,Ten Rounds With Jose Cuervo,,73,1
2002-07-06,74,2FTZeRHQ4gRPViPMpWL9uX,Céline Dion,Celine Dion,I'm Alive,A New Day Has Come,70,22,19
2002-07-06,75,28CnmZkM5CFp0ObTRQJeCw,Emerson Drive,Emerson Drive,I Should Be Sleeping,I Should Be Sleeping,68,35,17
2002-07-06,76,6xdSzlVVKW3fQidPxBImTG,Hoobastank,Hoobastank,Running Away,Running Away,,76,1
2002-07-06,77,4avs56frsTcnjwy2KlCQ5D,Tommy Shane Steiner,Tommy Shane Steiner,What If She's An Angel,What If She's An Angel,75,39,20
2002-07-06,78,46XvcuEZFFInDilbYUNHBn,Ying Yang Twins,Ying Yang Twins,Say I Yi Yi,Say I Yi Yi,72,56,10
2002-07-06,79,5vyVckEUyIogu3Fq7J3lBR,Joe Nichols,Joe Nichols,The Impossible,The Impossible,82,79,6
2002-07-06,80,6B38ul2FMi2Vho0siZ6DjB,Joe,Joe,What If A Woman,What If A Woman,81,63,9
2002-07-06,81,142z71E6iBRYh6ple2AMXi,Marc Anthony,Marc Anthony,I've Got You - New Album Version/New Radio Edit (Ric Wake Version),I've Got You,,81,1
2002-07-06,82,74FoFQHkUuGyjbmyLJ35fz,Soluna,Soluna,For All Time,For All Time,91,82,3
2002-07-06,83,464HG7mt7NNKtKY0Hco8Y8,Staind,Staind,For You,For You,80,63,19
2002-07-06,84,1lhPhB8fdto7hvqCWljRm1,Phil Vassar,Phil Vassar,That's When I Love You,That's When I Love You,84,37,20
2002-07-06,85,1LGXXULPCZchcwxy2TLlEG,Hit Tunes Karaoke,Angie Martinez Featuring Lil' Mo & Sacario,If I Could Go (Originally Performed By Angie Martinez) - Karaoke Version,If I Could Go!,85,85,3
2002-07-06,86,51nRQic7PFMD4NsdRj6soX,Pilar Montenegro,Pilar Montenegro,Quítame Ese Hombre Del Corazón - Norteña Version,Quitame Ese Hombre,86,74,7
2002-07-06,87,5NHTtXGCdO7ul16xr0q93w,Korn,Korn,Here to Stay,Here To Stay,79,72,7
2002-07-06,88,2SyQLXRMwYJJLBCuaPVjrM,Kylie Minogue,Kylie Minogue,Love at First Sight,Love At First Sight,95,88,2
2002-07-06,89,00FU5uypELwgQuM9IbFC6G,Tanto Metro & Devonte,Tanto Metro & Devonte,Give It To Her,Give It To Her,89,87,15
2002-07-06,90,5WavgurgGX48eZv1q1E3on,Sean Paul,Sean Paul,Gimme the Light,Gimme The Light,93,90,10
2002-07-06,91,0snQkGI5qnAmohLE7jTsTn,System Of A Down,System Of A Down,Toxicity,Toxicity,90,70,10
2002-07-06,92,37RC87Ce8jeeKmnpYNExhP,Nappy Roots,Nappy Roots,Awnaw - All Hooks up Version,Awnaw,96,51,18
2002-07-06,93,3tZm76otWH20xzJC7icHCk,Angie Stone,Angie Stone,Wish I Didn't Miss You,Wish I Didn't Miss You,92,79,16
2002-07-06,94,5nm8hcsVzkpybnK75h7FDY,Carolyn Dawn Johnson,Carolyn Dawn Johnson,I Don't Want You To Go - Country Version,I Don't Want You To Go,83,54,9
2002-07-06,95,6pOLM6G96mIDx6ApaUaayn,Will Smith,Will Smith Featuring Tra-Knox,Black Suits Comin' (Nod Ya Head),Black Suits Comin' (Nod Ya Head),77,77,2
2002-07-06,96,2ZoKMVQaFYnOsKeHbzSqLy,Lil Wayne,Lil Wayne,Way Of Life,Way Of Life,,96,1
2002-07-06,97,64cLBRrPxdJrbGPpTcQpNL,ProTracks (Karaoke),Naughty By Nature Featuring 3LW,Feels Good (Don't Worry Bout a Thing) - In the Style of Naughty By Nature Featuring 3lw (Karaoke Version Teaching Vocal),Feels Good (Don't Worry Bout A Thing),88,53,15
2002-07-06,98,7CpXFEjLntpr4GdOhTtFEv,Nas,Nas,"One Mic, One Gun",One Mic,87,43,12
2002-07-06,99,1PJRDeZSoZk7gtisdTYfLi,Hoobastank,Hoobastank,Crawling In The Dark,Crawling In The Dark,100,68,19
2002-07-06,100,4jrmFqQUlh3o7Y8eRBmx7m,Scarface,Scarface Featuring Jay-Z & Beanie Sigel,Guess Who's Back,Guess Who's Back,94,79,8
2002-06-29,1,04KTF78FFg8sOHC1BADqbY,Nelly,Nelly,Hot In Herre,Hot In Herre,2,1,9
2002-06-29,2,7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Eminem,Without Me,Without Me,4,2,8
2002-06-29,3,6zMUIb4uce1CzpbjR3vMdN,Ashanti,Ashanti,Foolish,Foolish,1,1,20
2002-06-29,4,7x6dNrtwRBKwJtLsENBhYC,ProTracks (Karaoke),P. Diddy Featuring Usher & Loon,I Need a Girl (Part One) - In the Style of P.Diddy Featuring Usher & Loon (Karaoke Version Teaching Vocal),I Need A Girl (Part One),3,2,16
2002-06-29,5,4gdQ8QShlC3toP9Mkc8DwB,Cam’ron,Cam'Ron Featuring Juelz Santana,Oh Boy,Oh Boy,8,5,11
2002-06-29,6,6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,Jimmy Eat World,The Middle,The Middle,5,5,16
2002-06-29,7,4w1lzcaoZ1IC2K5TwjalRP,Vanessa Carlton,Vanessa Carlton,A Thousand Miles,A Thousand Miles,6,5,18
2002-06-29,8,3YUxPy3IOJKx5P2md4hN80,Chad Cooke Band,Chad Kroeger Featuring Josey Scott,Señorita Sky,Hero,12,8,7
2002-06-29,9,36jSIOSE72neBbKntCthqw,Truth Hurts,Truth Hurts Featuring Rakim,Addictive,Addictive,9,9,11
2002-06-29,10,2UbFyKS0gTj9NcGLO4NpyZ,Jennifer Lopez,Jennifer Lopez Featuring Nas,I'm Gonna Be Alright - Track Masters Remix,I'm Gonna Be Alright,11,10,10
2002-06-29,11,2mKouqwAIdQnMP43zxR89r,Fat Joe,Fat Joe Featuring Ashanti,What's Luv? (feat. Ja-Rule & Ashanti),What's Luv?,7,2,20
2002-06-29,12,563vSy3HB5NHxel1VGQCW6,Big Tymers,Big Tymers,Still Fly,Still Fly,19,12,12
2002-06-29,13,6AfLmKXzhEZjwiVPs5jhdV,No Doubt,No Doubt,Hella Good,Hella Good,14,13,11
2002-06-29,14,2RLpFEf6d0708O7Bqhjyxg,Dirty Vegas,Dirty Vegas,Days Go By,Days Go By,16,14,8
2002-06-29,15,5PCJldueshnwqQVjS16543,Usher,Usher,U Don't Have to Call,U Don't Have To Call,10,3,21
2002-06-29,16,0kr6d8wHDQPlzuET33NVn6,Michelle Branch,Michelle Branch,All You Wanted,All You Wanted,15,6,19
2002-06-29,17,3oXNIpoUMdk8qGkwCeXqGv,Musiq Soulchild,Musiq,Halfcrazy,halfcrazy,17,17,15
2002-06-29,18,5xEM5hIgJ1jjgcEBfpkt2F,Avril Lavigne,Avril Lavigne,Complicated,Complicated,30,18,5
2002-06-29,19,215JYyyUnrJ98NK3KEwu6d,Sheryl Crow,Sheryl Crow,Soak Up The Sun,Soak Up The Sun,22,19,12
2002-06-29,20,6lSr3iZTC144PKhvbPFzMp,Puddle Of Mudd,Puddle Of Mudd,Blurry,Blurry,13,5,28
2002-06-29,21,7gnucx1zXQlcLOFS3T6LR5,The Karaoke Channel,"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",I Need a Girl (Part Two),I Need A Girl (Part Two),28,21,4
2002-06-29,22,5dpAN1mjFPL38kh9kWsCiw,Default,Default,Wasting My Time,Wasting My Time,20,13,26
2002-06-29,23,0pLmfgIANOX9FB9uZDU43x,Brandy,Brandy,Full Moon,Full Moon,24,23,9
2002-06-29,24,1BfRdnfPYrni7zj4ANodBX,P!nk,P!nk,Don't Let Me Get Me - Radio Edit,Don't Let Me Get Me,23,8,17
2002-06-29,25,1F1XjwRzMh8KT2BvH6ISkG,Mary J. Blige,Mary J. Blige Featuring Ja Rule,Rainy Dayz,Rainy Dayz,18,12,14
2002-06-29,26,5QpaGzWp0hwB5faV8dkbAz,The Calling,The Calling,Wherever You Will Go,Wherever You Will Go,26,5,34
2002-06-29,27,4Z69sHFf60gZbdgdd9sBBq,Ja Rule,"Ja Rule Featuring Charli ""Chuck"" Baltimore",Down A** B**ch,Down A** Chick,21,21,12
2002-06-29,28,3YxKqZFpcxBPvpUssL8FS2,George Strait,George Strait,Living And Living Well,Living And Living Well,27,27,13
2002-06-29,29,4x2YdtTppdbL4kHPOjaunq,Aaliyah,Aaliyah,More Than A Woman,More Than A Woman,25,25,22
2002-06-29,30,60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,Linkin Park,In the End,In The End,29,2,35
2002-06-29,31,2aBEchhqPDgnvjPhCgzHSx,Tweet,Tweet,Call Me,Call Me,39,31,5
2002-06-29,32,1NQT2M4q3GTBk1ZHXaN9s4,Pickin' On Series,Brad Paisley,I'm Gonna Miss Her (Fishin' Song),I'm Gonna Miss Her (The Fishin' Song),38,32,9
