id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
056YIuMW7ds4FhC7DcYmz5,0.686,0.939,9,-5.622,0,0.122,0.226,0.0,0.0288,0.798,90.653,169440,4,2
6vxHp3CDNo0afgKGp2yi1E,0.626,0.816,9,-10.593,1,0.131,0.237,1.8e-06,0.104,0.798,105.307,164813,4,2
4WZHPQ4UlXAxNRMVtllJZq,0.782,0.883,11,-4.806,0,0.0668,0.532,0.244,0.0294,0.909,104.204,186480,4,3
1jcTfIiBUz35bBqgHYItP6,0.676,0.625,4,-8.747,0,0.0729,0.144,0.00658,0.0796,0.655,90.999,227373,4,2
3NNM8rlskOvhul2y9PDl8u,0.264,0.202,0,-15.677,0,0.0305,0.774,0.000128,0.287,0.256,146.008,182840,3,0
1cWYMjb1RdzVAewqxHVcBB,0.724,0.817,10,-5.825,0,0.104,0.656,1.42e-06,0.1,0.953,92.084,193440,4,3
0C4CdjZponKJGIaTvLVP53,0.576,0.782,6,-11.324,1,0.0309,0.117,0.208,0.0261,0.967,107.859,249693,4,2
6uKsrF9ejNeVy0lZvOQFdp,0.256,0.773,9,-9.182,1,0.0539,0.237,0.0114,0.335,0.302,108.501,318747,3,1
39zu6JGd6tvRNsqyK78RLk,0.198,0.221,1,-12.706,1,0.0355,0.927,0.92,0.0797,0.0851,68.932,158960,4,0
3t5caUWBhKDgy1ypsxRcg4,0.84,0.856,8,-11.277,1,0.328,0.182,0.000297,0.306,0.763,93.41,148813,4,2
0w6qnStMvC77oV25dTSiYg,0.43,0.56,3,-9.62,1,0.0268,0.362,0.000107,0.495,0.391,72.238,253005,4,1
5Ic5UOUCDeiHIsPwx3b1rR,0.771,0.663,10,-4.633,1,0.0476,0.0424,0.000112,0.372,0.501,112.404,220773,4,1
5iPiI5NTu09tx9CkVhM3pF,0.245,0.132,0,-13.783,1,0.0315,0.729,0.00185,0.964,0.174,83.813,272467,4,0
0OjM5L6DlTQ6FWTZGFE183,0.361,0.202,1,-14.232,0,0.0324,0.728,6.52e-06,0.612,0.15,82.654,380467,4,0
5bENYj0NYeKVyxGRTiiotY,0.57,0.638,2,-10.637,1,0.0721,0.506,1.35e-06,0.168,0.894,88.313,273093,4,3
2RJi3pWg858aWyv0h9WFIC,0.385,0.0171,0,-31.639,1,0.0503,0.996,0.917,0.106,0.424,179.821,234469,4,0
6qG1vhp0H3sD39AgqPqTCI,0.481,0.52,9,-11.507,0,0.0438,0.534,0.0,0.666,0.724,121.162,211267,4,3
3hOhranovtYFweLwF5UHaU,0.646,0.473,4,-8.403,1,0.251,0.732,0.00691,0.0926,0.688,117.205,203493,4,3
7L4G39PVgMfaeHRyi1ML7y,0.463,0.273,0,-15.364,0,0.074,0.907,0.000367,0.101,0.293,146.426,239960,4,0
3QcuZo6WLcFkqqLmDs0d95,0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,199907,4,1
0VNzEY1G4GLqcNx5qaaTl6,0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,243493,3,0
25Cv6pteVL6Wm4GIvPCFnO,0.402,0.824,4,-10.258,1,0.0411,0.127,1.22e-05,0.0623,0.897,176.431,202427,4,2
63gcHyuhAC8G2C0bVQUOJI,0.622,0.721,10,-8.224,1,0.0983,0.24,7.88e-05,0.271,0.968,173.395,154840,4,2
4aczfKPPHlNusfMiN94hHI,0.599,0.867,7,-9.516,1,0.0494,0.0331,9.08e-05,0.116,0.894,108.317,204080,4,2
2Q2RWHHUWlrOcot38Q3OPI,0.783,0.55,7,-11.318,1,0.0465,0.363,0.00275,0.0403,0.593,97.735,174493,4,3
1qUlgJXm8Wf9wsFm270U4k,0.583,0.86,0,-11.901,1,0.0492,0.0936,0.0845,0.967,0.684,97.042,207880,4,2
18M5psptw7UT5QtbV3kOZ9,0.471,0.195,2,-15.354,1,0.0271,0.625,0.0,0.199,0.396,81.055,161933,3,0
3UR2EG2P7y8log42faGJcs,0.58,0.705,9,-10.305,1,0.0346,0.182,0.0,0.0779,0.803,126.474,187800,4,2
18zKxJIMjdfHjAXMdTXdNJ,0.622,0.602,7,-10.774,1,0.0393,0.173,0.0,0.167,0.796,119.079,261880,4,2
62rSpnxXl2lXDevp1z583x,0.562,0.31,2,-14.807,1,0.275,0.251,0.000506,0.33,0.684,195.873,191667,4,3
0xQcZGqjSacV76tBlimZlg,0.589,0.526,3,-9.187,1,0.0446,0.643,7.54e-06,0.276,0.733,91.728,200453,4,3
3pHx8jI1ZBVYcMG2QCZaKG,0.587,0.786,3,-6.048,1,0.0349,0.184,0.267,0.0302,0.793,136.089,155267,4,2
0fvh2glZQgqoECZJQEfE06,0.768,0.569,0,-13.179,1,0.0345,0.118,0.0,0.0344,0.961,107.3,215481,4,2
2lpkeVjNP3sbilp2TH5nc5,0.64,0.795,11,-5.222,0,0.0418,0.627,0.0,0.179,0.946,161.48,203093,4,3
0X0tNOMoepO5gonk7ULQUx,0.384,0.912,0,-5.383,1,0.083,0.000436,0.0716,0.112,0.599,120.386,267400,4,2
4JBDflJI1pOKyT4f3f7Aiv,0.393,0.24,9,-16.999,0,0.0396,0.89,1.43e-05,0.111,0.485,203.172,224827,4,0
2pVMPmXQoIOyVqwzCvgor5,0.395,0.568,9,-5.904,1,0.0357,0.322,0.0154,0.0986,0.438,134.156,228147,4,1
54eZmuggBFJbV7k248bTTt,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,252240,4,3
55d46tOy9MQSrU482RtCBh,0.5,0.753,0,-11.841,1,0.0302,0.0232,0.454,0.404,0.964,115.567,188573,4,2
5QoFWpXoaUyT44VmR98wLl,0.562,0.561,11,-10.954,0,0.0343,0.412,1.98e-05,0.0917,0.666,113.911,395200,4,3
3X1a60iOm7XAJ1ZT1w2TVq,0.61,0.315,8,-14.12,1,0.0342,0.517,4.42e-06,0.361,0.58,135.521,194733,4,3
6aKFAhG7hCy71wLDMKjP5G,0.421,0.514,8,-9.52,0,0.049,0.591,8.97e-05,0.337,0.564,145.653,209213,4,3
5wjjLNeaHsDjUzmcRt9vCD,0.646,0.548,0,-11.496,1,0.0282,0.108,5.83e-06,0.454,0.559,133.245,197800,4,1
3EupmhbIZlVTisyLY2plYm,0.483,0.668,11,-9.544,1,0.0706,0.393,3.26e-05,0.13,0.777,122.737,325893,4,3
4hdKgDxQMLEoiNwzL1Wu5y,0.561,0.897,4,-6.076,0,0.111,0.0454,0.0,0.0845,0.422,122.914,225773,4,1
6O0aCkMGjTPOFo5kA3nMzU,0.498,0.618,0,-11.725,1,0.0357,0.104,0.00011,0.326,0.604,116.839,417994,4,1
4euYSSvpQZSAQ4gThyL2QD,0.453,0.607,3,-13.4,1,0.0345,0.337,0.0237,0.0998,0.724,91.468,221891,4,3
6c5Psgve5SamicWoWr686A,0.302,0.272,6,-14.195,1,0.0311,0.685,3.03e-05,0.164,0.345,113.651,185933,4,0
5A3nftO7SgKA91W5OdC7Ze,0.352,0.7,2,-6.43,1,0.0312,0.684,0.156,0.113,0.245,84.09,308080,4,0
3hbCV5ul6fXtVUYrHqJT0R,0.55,0.508,7,-14.588,1,0.0327,0.836,3.69e-05,0.397,0.896,150.975,200000,4,3
3hgHrfMdtnLtH54HYTdNHF,0.606,0.71,2,-12.308,1,0.0685,0.000422,0.678,0.0816,0.933,145.189,422107,4,2
01gc96njmCGB8VFS3wPKyC,0.371,0.184,7,-13.646,1,0.0362,0.689,0.000117,0.113,0.293,120.341,263573,4,0
73CUDL9vGmSIjNEVAD6u2P,0.628,0.342,7,-12.429,1,0.0585,0.621,0.000713,0.355,0.395,111.437,290507,4,0
7HWH4kGaHR3ZwKNFPT4dSW,0.414,0.681,1,-3.992,1,0.036,0.612,7.98e-06,0.248,0.538,102.338,184973,3,3
7K5DQXU32pXtzwUgHsrZYy,0.532,0.434,2,-15.45,1,0.0543,0.113,0.00151,0.076,0.554,117.6,201040,4,1
3zcJPWS0xX678tCtbhupER,0.508,0.399,0,-14.187,1,0.031,0.0292,0.0148,0.117,0.554,105.956,210667,4,1
3Kf5L7zIhbrj1S5BPCodX8,0.556,0.523,7,-10.407,1,0.0268,0.351,5.04e-05,0.168,0.676,85.266,275507,4,3
5QuE6QFRxVM1a2eZsxLX4r,0.641,0.595,0,-11.105,1,0.0454,0.733,0.00038,0.159,0.935,138.496,141919,4,3
5qyE3nSkh3KRfLzISfXYDc,0.533,0.608,7,-7.139,1,0.0326,0.583,0.0,0.0821,0.636,136.791,167333,4,3
4RAS6QT974bl5blsapzVGq,0.455,0.825,0,-11.898,1,0.0847,0.105,0.00447,0.0649,0.963,165.689,245800,4,2
2XaRkqsrM3dGDByFfYPv1N,0.295,0.306,0,-10.761,1,0.0296,0.833,3.88e-05,0.0756,0.238,147.933,188760,4,0
1vhlVbHnbKJPD7pqCC0cE7,0.637,0.794,2,-10.153,1,0.0431,0.557,8.18e-05,0.344,0.97,165.428,248560,4,3
6tkhdAjPv5SEFOiUGCZZhH,0.437,0.197,3,-18.348,1,0.0396,0.905,0.455,0.173,0.38,175.712,165827,3,0
1mH7MvtshIFTz2eEv8AZ16,0.597,0.413,7,-7.844,1,0.0333,0.88,0.682,0.109,0.407,83.101,192000,4,0
0YveezON7jpiaHA8fnUHxN,0.41,0.761,4,-9.453,0,0.0687,0.0685,0.00772,0.0758,0.392,132.923,510573,4,1
0ZZQrGFYTX4mP1qwBE1lCw,0.609,0.84,8,-11.82,1,0.0421,0.0492,0.585,0.0858,0.89,112.467,181355,4,2
4CkLWXUasaJRV8k25nFDcw,0.668,0.423,5,-14.415,0,0.0413,0.00307,0.153,0.22,0.862,151.763,200933,4,2
0o218zC3mFf0zqyiCR19We,0.564,0.71,7,-9.174,1,0.0435,0.741,0.000111,0.782,0.901,92.903,170027,4,3
6NueomRi3FHG7BBFwzZ9Cc,0.456,0.893,9,-9.83,1,0.105,0.35,0.00528,0.2,0.755,183.29,435213,4,2
3ZuGvHA3O7iKgtwqd99Zey,0.488,0.64,7,-10.289,1,0.0424,0.206,0.0,0.266,0.75,167.252,190960,4,2
24x3C7lOq2XSw4FNefAOnI,0.449,0.852,11,-11.299,0,0.124,0.0544,0.00233,0.599,0.632,160.572,320200,4,2
5vZ1BKMSLgrxxPYGMR904n,0.712,0.632,9,-7.704,1,0.0334,0.112,0.0,0.0648,0.764,119.931,187400,4,2
4zlkE8VPWYjkRDdC2VVk5e,0.387,0.562,9,-11.067,0,0.0394,0.25,8.03e-05,0.116,0.591,186.708,224640,4,1
1F0nH3Qcn5OMXArWg5sJlF,0.592,0.616,1,-5.684,1,0.0854,0.158,0.0,0.0652,0.557,80.776,245969,4,1
7FgjfoVQ6Wn1Nm53N5Upn8,0.828,0.0786,11,-19.45,1,0.0418,0.7,0.213,0.0769,0.485,96.178,142867,4,0
4PRGxHpCpF2yoOHYKQIEwD,0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,220561,4,2
07rkOVz8p74BtEs1WWPLP8,0.687,0.352,2,-14.317,1,0.028,0.45,0.0,0.172,0.615,96.99,191787,4,3
14B9F2Y9FGqsXMmigsYaxo,0.479,0.778,9,-13.117,1,0.0421,0.573,0.916,0.132,0.781,126.697,188400,4,3
7iNxOji8po0OEZJ7clVKII,0.666,0.546,4,-5.689,1,0.0305,0.737,8.04e-06,0.154,0.571,119.986,203387,4,3
6Qoa1kEcbOAxw4vQYDPijk,0.591,0.903,9,-3.765,1,0.0324,0.46,0.00112,0.298,0.961,73.598,190347,4,3
0Zetoi3QKwFaAfg54IzBDW,0.539,0.938,4,-3.746,1,0.0475,0.0207,3.54e-06,0.0709,0.362,128.044,265600,4,1
6LvK1WEcIRyfqoOi4sA2ey,0.6,0.595,0,-10.738,1,0.0262,0.631,0.56,0.0716,0.43,113.157,221427,4,0
2pRsXZPQnQKqt8YbQZa7ap,0.589,0.632,7,-11.954,1,0.037,0.589,0.92,0.237,0.823,134.464,158741,4,3
2QEhVc7hg5Z5yI8UPOSRk8,0.642,0.539,0,-13.483,1,0.12,0.293,0.151,0.115,0.572,98.832,260707,4,1
79fwgYi0nxAn2Zda7sHlmC,0.604,0.377,5,-12.179,1,0.0358,0.651,2.37e-06,0.103,0.9,128.523,153707,4,3
3aVNV6pawEERvfdurW66ZT,0.493,0.34,7,-14.071,1,0.0313,0.433,0.00121,0.115,0.642,114.131,240880,4,3
1q1oeOO8LQJH0qWI549cqN,0.319,0.321,9,-11.911,1,0.0289,0.304,0.0,0.144,0.252,106.762,152493,3,0
2VvYoMWMtfX4IRKzcoWegb,0.606,0.284,5,-13.026,1,0.0297,0.832,0.00126,0.503,0.587,75.096,163960,4,0
6MrILERJLA3Jcq0E9poZsp,0.381,0.186,4,-15.477,1,0.029,0.613,2.75e-06,0.0694,0.142,65.058,201000,4,0
52VIdyKqp1pJRSyUQaxKUA,0.365,0.338,2,-13.406,1,0.0322,0.735,0.0,0.104,0.446,79.241,187000,4,0
49ZAeWd40u4py51DpjEY8p,0.6,0.909,1,-5.154,0,0.0742,0.433,0.0,0.337,0.94,141.678,163093,4,2
5vKLxWGFtixo43b0ika1kt,0.479,0.762,0,-5.825,1,0.0481,0.275,0.00334,0.189,0.606,130.359,226387,4,2
6SxQhlIwOekCU7V9Mxs7t6,0.483,0.663,7,-7.138,1,0.135,0.696,9.32e-06,0.888,0.364,130.975,297920,3,0
7mNgrg18sLcUiUYgqfQDgH,0.487,0.821,7,-12.854,1,0.0765,0.139,0.904,0.89,0.525,118.521,267374,4,1
7btiF3n0c9yNeeXo83rZlT,0.689,0.442,7,-13.3,1,0.0793,0.569,0.000143,0.0902,0.59,117.522,235400,4,3
2qqmicI40l0EpKVzciqv3O,0.519,0.739,6,-7.204,0,0.0397,0.171,6.33e-05,0.225,0.787,152.071,236400,4,2
4XoYeolVYTiddO9wZLXLgl,0.663,0.494,1,-11.822,0,0.0485,0.0914,2.54e-05,0.123,0.672,86.573,352965,4,2
0zu7GG2nftctpGY7WAYfhW,0.506,0.32,10,-14.447,0,0.327,0.659,1.76e-05,0.135,0.719,145.274,238427,3,3
5WpywiQc0u9xhBnD0pjAOQ,0.551,0.74,6,-8.338,0,0.0297,0.131,1.14e-06,0.426,0.609,126.866,153853,4,2
2TVxnKdb3tqe1nhQWwwZCO,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,4,0
3N5T6bSKxd0rsjMnF7Hg5U,0.301,0.618,9,-12.512,1,0.0368,0.0382,0.000661,0.713,0.607,174.137,293893,4,1
7kT9WA3luyywe5cW2VEExS,0.642,0.977,4,-5.151,1,0.0621,0.155,0.0658,0.125,0.96,158.037,171800,4,2
2ryBb1Ds2GW462esXnUBi6,0.211,0.478,1,-7.852,1,0.0292,0.746,0.000177,0.215,0.483,173.459,137293,4,0
6son2Gu7Xu6S5WJaIZv6Av,0.507,0.629,11,-7.977,0,0.0334,0.452,0.0134,0.14,0.637,163.994,247707,4,3
21ndcN4sDXexokLMqbjqJm,0.381,0.318,2,-12.918,1,0.0515,0.644,5.54e-05,0.134,0.202,153.639,220120,4,0
14zVtZkZKHh5bDxUlivVRr,0.394,0.924,9,-7.049,1,0.0556,0.697,0.0,0.148,0.851,93.352,206707,4,3
7lB4rxNVc7vm33ZSZXVRAQ,0.551,0.885,6,-1.489,1,0.124,0.139,0.0,0.114,0.509,172.95,208853,4,1
0480upMLw8JIb9IBBUouYK,0.538,0.948,5,-3.478,1,0.0633,0.428,0.000277,0.384,0.897,148.317,197200,4,2
37GWhu8R61gTStMvVQfDuE,0.665,0.512,4,-10.704,1,0.03,0.581,0.0,0.371,0.87,130.578,123467,4,3
36KNwRx1fpLhHthtq4W9ym,0.488,0.404,2,-9.723,1,0.0289,0.699,0.0,0.15,0.316,145.846,285187,4,0
7uuM0HwvCG20e5ttu6ugmP,0.203,0.401,9,-12.341,1,0.0339,0.434,0.0,0.1,0.17,201.467,164653,4,0
6FsQrRpBLgsrFeAeiQqytm,0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,267000,4,2
2PWofzdzoKXyLG7vZGIP2u,0.415,0.5,8,-12.591,1,0.0478,0.305,0.0,0.0903,0.561,82.693,164467,4,1
5ehrJB4xFea5kph6jVoWtS,0.449,0.456,4,-10.674,0,0.0278,0.506,8.34e-05,0.15,0.69,140.316,260333,4,3
2clHc3VGk2bITHsgPY7atj,0.857,0.645,3,-11.397,0,0.0574,0.655,0.0297,0.11,0.961,103.847,177800,4,3
3pPnys7mGV0DQkQoxmovXi,0.576,0.687,0,-10.941,1,0.0391,0.05,0.0199,0.129,0.73,111.034,331333,4,2
4CkMYiPTlkSxjLDQ8dpajO,0.547,0.406,0,-14.11,1,0.0301,0.0555,8.71e-05,0.429,0.347,117.863,216120,4,1
2GdWiyKC8qD2qJBL75H62B,0.388,0.473,4,-9.636,1,0.0358,0.369,5.33e-06,0.0801,0.364,97.948,162700,4,1
2CQhvHR4xM8uyAKwZYCaJx,0.66,0.545,10,-12.499,1,0.0274,0.305,0.00185,0.099,0.864,116.229,193840,4,3
5xwmLfRd5kLb6XohkIqNV2,0.487,0.696,7,-12.899,1,0.0411,0.29,0.921,0.187,0.825,128.15,170283,4,2
5GNG2d0cBgz5FGulgJ1tjr,0.672,0.402,1,-10.349,1,0.032,0.366,0.107,0.068,0.696,80.173,233433,4,3
1fDsrQ23eTAVFElUMaf38X,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,516893,4,0
1cBa34awTkeQFA0wWHNPbp,0.587,0.536,3,-8.876,1,0.033,0.513,3.73e-06,0.834,0.49,100.111,165027,4,3
3IOQZRcEkplCXg6LofKqE9,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,355304,4,1
4pZNhT4b0Kgh8goVuzATQX,0.634,0.654,2,-7.907,0,0.0321,0.516,2.37e-05,0.0758,0.851,136.074,170107,4,3
225vG9vU7QrnjJARJXnSpd,0.68,0.823,1,-4.455,1,0.148,0.0808,0.000239,0.0794,0.643,111.042,208759,4,2
7zzme6UyNlgkBY4D8TZMHN,0.491,0.443,10,-11.847,1,0.0528,0.543,0.0,0.152,0.63,134.145,304493,4,3
1nJh6x4W5eKO1y9Y1SEUPL,0.702,0.692,10,-8.47,1,0.0659,0.528,6.84e-05,0.0569,0.97,130.465,155776,4,3
1jjuHKhoCURBEl6hxK2O32,0.37,0.651,10,-7.192,1,0.0281,0.0177,0.0145,0.127,0.486,95.091,182347,4,1
3xahstzELWc2PccxBN7zZV,0.282,0.209,2,-16.841,1,0.0323,0.882,0.584,0.143,0.215,90.628,238293,3,0
4aIMjvCVOIxfYW1Cy01rjL,0.326,0.486,4,-18.849,1,0.0331,0.787,0.967,0.355,0.78,170.296,256520,4,3
1dUF0aYD4v29OwTkQbWNOu,0.516,0.328,7,-8.017,1,0.0352,0.812,2.14e-05,0.67,0.464,136.166,224027,4,0
2uHWLH7bnYPlWSWe6AfHiO,0.486,0.41,4,-14.328,1,0.0457,0.744,0.00106,0.0775,0.926,88.824,196333,4,3
3Tp3nTswQmMzmQRqZu4iM2,0.48,0.447,4,-10.962,0,0.036,0.74,0.00437,0.0858,0.255,96.771,161933,4,0
5iwSn79TFeU8e8FhlMdAjt,0.717,0.864,0,-9.868,0,0.0711,0.691,0.0106,0.156,0.536,131.95,296666,4,3
1zjqxLVlv2rTHiLBtUgU79,0.335,0.328,0,-9.94,1,0.0431,0.0138,6.1e-05,0.112,0.371,183.75,209827,3,1
3oYDuYuN756KmiCoQoM92e,0.907,0.751,5,-3.004,0,0.0818,0.015,7.14e-05,0.367,0.846,120.016,240382,4,2
087r6YDkKsJhJthVbIERkM,0.365,0.353,4,-10.696,1,0.0262,0.573,9.05e-05,0.123,0.505,82.265,194880,4,0
3ADQ9jGCJ6MfSbIZqtbVj2,0.73,0.511,8,-12.131,1,0.0527,0.646,3.12e-05,0.0993,0.873,80.016,177653,4,3
3Jwalo4hQy4AHqtnyGUoMk,0.62,0.47,5,-10.478,1,0.0309,0.0698,0.00592,0.112,0.387,129.758,187677,4,1
6B3pKObl0W5VBOtNflUMWM,0.409,0.276,7,-13.895,1,0.037,0.673,0.000198,0.103,0.287,129.226,404280,3,0
63xdwScd1Ai1GigAwQxE8y,0.756,0.401,7,-10.702,0,0.0526,0.582,0.011,0.0541,0.514,101.954,199396,4,3
1ke2Df0auUWdrP86EvCZul,0.507,0.373,9,-12.6,1,0.0259,0.346,7.29e-06,0.092,0.594,82.952,263173,4,3
4tUdiuRJvlqwi8fq7MnSZQ,0.336,0.444,3,-12.603,1,0.0636,0.663,0.000121,0.974,0.339,159.048,265467,4,0
43uYYM4CBP8MuRm9AiJSAM,0.415,0.694,0,-9.709,1,0.0511,0.000213,0.585,0.166,0.628,170.524,225493,4,2
1AW3odaoNryctebMUlD2tt,0.693,0.739,1,-10.047,1,0.0601,0.2,0.0469,0.0523,0.775,91.399,229707,4,2
0KCHHYA4dWN8BhN6wn38Bj,0.277,0.441,9,-12.059,1,0.0333,0.57,0.893,0.0731,0.223,78.823,164914,4,0
01Da7Gqp2RFtQqD3KY5fiE,0.556,0.578,8,-13.852,1,0.132,0.722,0.0,0.625,0.813,85.279,184467,4,3
50DGEghpwDFdZovHi0nz7K,0.593,0.256,2,-13.953,1,0.0349,0.779,0.000587,0.109,0.44,106.616,220493,4,0
1H4un1VlmHkMJGMB79rZN7,0.52,0.531,1,-9.397,1,0.0746,0.3,0.000386,0.701,0.657,111.934,260960,4,3
61OQuSzsom6geFCA18JwO6,0.517,0.502,4,-15.014,1,0.0275,0.58,0.00157,0.352,0.727,88.762,226067,4,3
3qT4bUD1MaWpGrTwcvguhb,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,295387,4,3
5M3lcfDNGB4S0iDoP9ItcV,0.613,0.817,0,-4.957,1,0.0858,0.0338,1.96e-06,0.083,0.62,119.926,165093,4,2
1NXyoATCYylbjSDFe8FHbJ,0.821,0.426,2,-9.968,1,0.0766,0.203,0.0,0.0715,0.82,97.76,187560,4,2
7d6lwcOj1jisE6ITPD1X4x,0.455,0.304,4,-12.388,1,0.047,0.831,0.0,0.117,0.157,179.798,202246,3,0
7pgKdLyCfjnrBLXJfbFLzg,0.356,0.549,9,-12.198,1,0.0574,0.35,0.0,0.0583,0.784,78.331,186521,4,3
765brPgSox2Hy9hLdB7m3G,0.833,0.54,0,-11.744,1,0.106,0.093,2.05e-05,0.0578,0.873,116.373,169507,4,2
5Krd5hkcbHPF7zE5WscFiX,0.618,0.93,7,-8.897,1,0.142,0.167,0.0,0.084,0.905,81.505,172467,4,2
0k5nX8Akipz5DnBmo56UmQ,0.559,0.447,10,-13.185,1,0.0303,0.708,2.35e-05,0.479,0.666,97.034,178511,4,3
0OGnWfIPyT8YI8bvBsTuZy,0.613,0.492,9,-10.956,1,0.0311,0.135,0.000163,0.127,0.783,123.401,163680,3,2
1iCQzjbQ1kLgp5uuMHf431,0.488,0.509,7,-12.734,1,0.0436,0.113,0.0,0.122,0.738,134.631,242880,4,2
0rLRrCTqWVMgv1DpMBSezw,0.61,0.297,2,-14.956,1,0.0304,0.838,9.16e-06,0.107,0.543,99.963,201707,4,0
2XKW8CH8nRZH9cF2DNjBHN,0.399,0.686,5,-7.112,1,0.0311,0.109,0.000874,0.112,0.377,101.806,191053,4,1
75rADUMnGzqDIltLoM6EYx,0.683,0.614,10,-15.235,1,0.0304,0.121,3.41e-06,0.0573,0.934,120.108,218560,4,2
7fLTytvnvxy653VWxflTRf,0.458,0.869,9,-8.381,1,0.032,0.0969,0.0596,0.357,0.813,91.39,279360,4,2
1Bqj5L5Zh3e9Fjmkoq1vaq,0.439,0.443,2,-11.116,1,0.0373,0.567,5.98e-05,0.57,0.716,106.382,310227,4,3
33pjFrnxvNInm6IEkIZ0iQ,0.496,0.841,5,-6.286,1,0.0399,0.208,3.44e-05,0.0988,0.785,174.069,259880,4,2
1LejPFshcBbPexpLUX6l1p,0.372,0.52,0,-10.883,0,0.0354,0.557,0.0,0.687,0.448,154.674,217280,4,0
3l9cvJuH8kNvAcreWGyJIG,0.582,0.829,0,-7.65,1,0.0335,0.641,0.0,0.485,0.924,138.041,150467,4,3
1y58wFuYYnVsCnY8DsOELY,0.796,0.587,4,-5.731,0,0.0362,0.222,0.0,0.0486,0.725,83.114,319093,4,2
6jLTTNVVY4UxCSBZ2Z8qdR,0.55,0.259,9,-12.299,1,0.0337,0.761,2.18e-05,0.395,0.52,129.712,169063,3,0
4mJ5Gi0vXYmrUpKc6dvTcb,0.566,0.888,3,-4.978,1,0.0337,0.0661,0.000418,0.204,0.81,148.33,122973,4,2
7da5B9d2oVV16YSzXVxmrR,0.703,0.292,1,-10.924,1,0.036,0.805,3.76e-06,0.08,0.855,84.032,147040,4,3
6uqTETWok9npbL4c9cuLVh,0.865,0.652,5,-9.046,1,0.143,0.566,0.000919,0.0833,0.829,90.081,169533,4,3
3Xd39NB1rifow2RDNVgSFp,0.705,0.359,10,-15.388,1,0.0649,0.335,0.0,0.0968,0.837,125.31,138733,4,3
4fcEcpfE7N9sDR7TReFtC0,0.55,0.17,1,-14.478,1,0.0333,0.774,6.81e-05,0.0667,0.216,93.444,199240,3,0
17SB0fBIRR9EyXr1FHQo5H,0.718,0.713,7,-14.649,0,0.0486,0.253,0.00787,0.122,0.811,116.677,204533,4,2
0PxsrYl9gj445HDcF58unk,0.798,0.577,2,-11.11,1,0.0785,0.0481,0.00358,0.0586,0.926,101.026,189467,4,2
3q9e1qjPQAqZOQLR2BBqVK,0.647,0.443,9,-11.263,0,0.0486,0.525,0.0,0.039,0.77,133.296,200173,4,3
6xyA3dyXzbyme6pDyuG8zG,0.678,0.854,4,-10.678,1,0.0349,0.0932,0.0,0.109,0.962,129.638,223800,4,2
4Faj3z5c46ypBeWE9sjMgF,0.327,0.304,8,-10.066,0,0.0279,0.651,6.98e-06,0.333,0.32,105.206,188293,3,0
6k8jJoD6uqghSx1RkHkw1d,0.676,0.441,6,-13.835,1,0.0347,0.623,0.00862,0.0701,0.929,81.011,183667,4,3
5yFrktcrPRQClQjhPATqB1,0.483,0.525,4,-10.03,1,0.0393,0.596,0.000832,0.358,0.436,140.229,140864,4,0
0XM4RoGvkXF4HEnt5Je6UK,0.543,0.136,7,-19.197,1,0.0389,0.94,0.127,0.107,0.362,114.261,334667,4,0
0X9G9eOpubVaXXQ2Csl96M,0.75,0.317,3,-14.81,1,0.0357,0.441,0.00154,0.215,0.885,120.248,118477,4,3
1P8lIrb4yLlg1nzAjhhcfi,0.696,0.631,11,-15.944,0,0.0821,0.404,0.89,0.148,0.641,118.966,260843,4,3
0TFBANCgctg5hAt9ez2V2g,0.507,0.636,2,-7.538,0,0.0401,0.849,0.0,0.646,0.702,142.248,175507,4,3
0aJfFLl0grcQS7euiIp0ni,0.305,0.594,5,-10.499,1,0.0447,0.15,0.000303,0.39,0.426,145.77,322133,4,1
6XWLyTGeOE1o5XXefKyFeY,0.439,0.648,0,-9.34,1,0.0463,0.118,0.000321,0.0654,0.768,131.817,231400,4,2
5G4W4UzaJIpYl0ar95Cs17,0.569,0.444,10,-10.097,1,0.0373,0.548,3.29e-05,0.119,0.515,71.426,415040,4,0
4P0CiSQQizUsq8tpZkBmND,0.524,0.671,0,-10.37,1,0.0357,0.258,4.68e-05,0.198,0.844,103.765,170467,4,2
7hRu0zfGU7b9JX7frtM69m,0.527,0.49,5,-18.529,1,0.924,0.924,0.0,0.923,0.708,74.777,239893,4,3
6n5647DTsQSR4llhBAqoUr,0.329,0.0222,9,-25.0,1,0.0323,0.975,0.000345,0.0717,0.072,91.249,247227,4,0
